appearance_id,game_id,player_id,player_club_id,player_current_club_id,date,player_name,competition_id,yellow_cards,red_cards,goals,assists,minutes_played
4095172_478573,4095172,478573,31,31,29/10/2023,Ryan Gravenberch,GB1,0,0,0,0,59
4095172_497291,4095172,497291,703,703,29/10/2023,Nicol\341s Dom\355nguez,GB1,1,0,0,0,69
4095172_503680,4095172,503680,703,703,29/10/2023,Neco Williams,GB1,0,0,0,0,7
4095172_534033,4095172,534033,31,31,29/10/2023,Alexis Mac Allister,GB1,1,0,0,0,90
4095172_546543,4095172,546543,31,31,29/10/2023,Darwin N\372\361ez,GB1,0,0,1,0,80
4095172_565822,4095172,565822,31,31,29/10/2023,Harvey Elliott,GB1,0,0,0,0,31
4095172_583189,4095172,583189,703,703,29/10/2023,Anthony Elanga,GB1,0,0,0,0,90
4095172_743600,4095172,743600,703,667,29/10/2023,Andrey Santos,GB1,0,0,0,0,7
4095173_177907,4095173,177907,985,985,29/10/2023,Harry Maguire,GB1,0,0,0,0,90
4095173_182877,4095173,182877,985,985,29/10/2023,Anthony Martial,GB1,0,0,0,0,4
4095173_184573,4095173,184573,985,985,29/10/2023,Victor Lindel\366f,GB1,0,0,0,0,73
4095173_186590,4095173,186590,281,281,29/10/2023,John Stones,GB1,0,0,0,0,90
4095173_203460,4095173,203460,281,281,29/10/2023,Jack Grealish,GB1,0,0,0,0,87
4095173_234509,4095173,234509,985,985,29/10/2023,Andr\351 Onana,GB1,1,0,0,0,90
4095173_238223,4095173,238223,281,281,29/10/2023,Ederson,GB1,0,0,0,0,90
4095173_240306,4095173,240306,985,985,29/10/2023,Bruno Fernandes,GB1,1,0,0,0,90
4095173_241641,4095173,241641,281,281,29/10/2023,Bernardo Silva,GB1,0,0,0,1,90
4095173_258004,4095173,258004,281,281,29/10/2023,R\372ben Dias,GB1,0,0,0,0,90
4095173_258923,4095173,258923,985,985,29/10/2023,Marcus Rashford,GB1,0,0,0,0,86
4095173_282429,4095173,282429,985,148,29/10/2023,Sergio Reguil\363n,GB1,0,0,0,0,17
4095173_287579,4095173,287579,985,985,29/10/2023,Sofyan Amrabat,GB1,1,0,0,0,45
4095173_315969,4095173,315969,985,985,29/10/2023,Scott McTominay,GB1,0,0,0,0,90
4095173_346483,4095173,346483,985,985,29/10/2023,Mason Mount,GB1,0,0,0,0,45
4095173_357147,4095173,357147,985,985,29/10/2023,Diogo Dalot,GB1,0,0,0,0,90
4095173_357565,4095173,357565,281,281,29/10/2023,Rodri,GB1,0,0,0,0,90
4095173_406635,4095173,406635,281,281,29/10/2023,Phil Foden,GB1,1,0,1,0,90
4095173_418560,4095173,418560,281,281,29/10/2023,Erling Haaland,GB1,0,0,2,1,90
4095173_42412,4095173,42412,985,985,29/10/2023,Jonny Evans,GB1,0,0,0,0,90
4095173_475959,4095173,475959,281,281,29/10/2023,Josko Gvardiol,GB1,0,0,0,0,90
4095173_486049,4095173,486049,281,281,29/10/2023,J\351r\351my Doku,GB1,0,0,0,0,3
4095173_51471,4095173,51471,281,281,29/10/2023,Mateo Kovacic,GB1,0,0,0,0,3
4095173_576024,4095173,576024,281,281,29/10/2023,Juli\341n \301lvarez,GB1,0,0,0,0,87
4095173_602105,4095173,602105,985,985,29/10/2023,Antony,GB1,1,0,0,0,4
4095173_610442,4095173,610442,985,985,29/10/2023,Rasmus H\370jlund,GB1,0,0,0,0,73
4095173_69633,4095173,69633,985,985,29/10/2023,Christian Eriksen,GB1,0,0,0,0,86
4095173_811779,4095173,811779,985,985,29/10/2023,Alejandro Garnacho,GB1,0,0,0,0,17
4095173_95424,4095173,95424,281,281,29/10/2023,Kyle Walker,GB1,0,0,0,0,90
4095174_104124,4095174,104124,379,379,29/10/2023,Michail Antonio,GB1,0,0,0,0,57
4095174_120629,4095174,120629,379,379,29/10/2023,Alphonse Areola,GB1,0,0,0,0,90
4095174_127187,4095174,127187,29,29,29/10/2023,Abdoulaye Doucour\351,GB1,0,0,0,0,90
4095174_130164,4095174,130164,29,29,29/10/2023,Jordan Pickford,GB1,1,0,0,0,90
4095174_134294,4095174,134294,379,379,29/10/2023,Danny Ings,GB1,0,0,0,0,5
4095174_157509,4095174,157509,379,379,29/10/2023,Kurt Zouma,GB1,0,0,0,0,90
4095174_157672,4095174,157672,379,379,29/10/2023,Vladim\355r Coufal,GB1,0,0,0,0,90
4095174_173504,4095174,173504,29,29,29/10/2023,James Tarkowski,GB1,0,0,0,0,90
4095174_181579,4095174,181579,379,379,29/10/2023,James Ward-Prowse,GB1,0,0,0,0,73
4095174_283628,4095174,283628,379,379,29/10/2023,Tomas Soucek,GB1,0,0,0,0,17
4095174_290532,4095174,290532,379,1041,29/10/2023,Sa\357d Benrahma,GB1,1,0,0,0,33
4095174_306024,4095174,306024,29,29,29/10/2023,Dominic Calvert-Lewin,GB1,0,0,1,0,89
4095174_314875,4095174,314875,379,379,29/10/2023,Jarrod Bowen,GB1,0,0,0,0,90
4095174_361914,4095174,361914,379,379,29/10/2023,Nayef Aguerd,GB1,0,0,0,0,90
4095174_401356,4095174,401356,379,379,29/10/2023,Edson \301lvarez,GB1,1,0,0,0,90
4095174_404842,4095174,404842,29,29,29/10/2023,Vitaliy Mykolenko,GB1,0,0,0,0,90
4095174_424015,4095174,424015,29,29,29/10/2023,Nathan Patterson,GB1,0,0,0,0,90
4095174_444523,4095174,444523,379,379,29/10/2023,Lucas Paquet\341,GB1,1,0,0,0,90
4095174_485706,4095174,485706,29,29,29/10/2023,Amadou Onana,GB1,0,0,0,0,90
4095174_505219,4095174,505219,29,29,29/10/2023,James Garner,GB1,0,0,0,0,90
4095174_543499,4095174,543499,379,379,29/10/2023,Mohammed Kudus,GB1,1,0,0,0,90
4095174_584769,4095174,584769,29,29,29/10/2023,Dwight McNeil,GB1,0,0,0,0,90
4095174_661053,4095174,661053,29,29,29/10/2023,Jarrad Branthwaite,GB1,0,0,0,0,90
4095174_670688,4095174,670688,29,29,29/10/2023,Chermiti,GB1,0,0,0,0,1
854095176_104124,4095176,104124,379,379,04/11/2023,Michail Antonio,GB1,0,0,0,1,64
4095174_92571,4095174,92571,379,379,29/10/2023,Aaron Cresswell,GB1,0,0,0,0,85
4095176_120629,4095176,120629,379,379,04/11/2023,Alphonse Areola,GB1,0,0,0,0,90
4095176_125714,4095176,125714,1148,1148,04/11/2023,Mark Flekken,GB1,0,0,0,0,45
4095176_134294,4095176,134294,379,379,04/11/2023,Danny Ings,GB1,1,0,0,0,26
4095176_148367,4095176,148367,1148,1148,04/11/2023,Christian N\370rgaard,GB1,0,0,0,0,90
4095176_157672,4095176,157672,379,379,04/11/2023,Vladim\355r Coufal,GB1,0,0,0,0,90
4095176_181579,4095176,181579,379,379,04/11/2023,James Ward-Prowse,GB1,0,0,0,0,90
4095176_181778,4095176,181778,379,379,04/11/2023,Emerson,GB1,1,0,0,0,90
4095176_204294,4095176,204294,1148,1148,04/11/2023,Saman Ghoddos,GB1,0,0,0,0,1
4095176_217115,4095176,217115,1148,1148,04/11/2023,Neal Maupay,GB1,0,0,1,0,90
4095176_222209,4095176,222209,1148,1148,04/11/2023,Thomas Strakosha,GB1,0,0,0,0,45
4095176_270171,4095176,270171,1148,1148,04/11/2023,Vitaly Janelt,GB1,0,0,0,0,90
4095176_283628,4095176,283628,379,379,04/11/2023,Tomas Soucek,GB1,1,0,0,0,90
4095176_290532,4095176,290532,379,1041,04/11/2023,Sa\357d Benrahma,GB1,0,0,0,0,64
4095176_314875,4095176,314875,379,379,04/11/2023,Jarrod Bowen,GB1,0,0,1,0,90
4095176_319859,4095176,319859,1148,1148,04/11/2023,Mathias Jensen,GB1,0,0,0,1,78
4095176_328658,4095176,328658,1148,1148,04/11/2023,Kristoffer Ajer,GB1,1,0,0,0,79
4095176_357885,4095176,357885,379,150,04/11/2023,Pablo Fornals,GB1,0,0,0,0,26
4095176_361914,4095176,361914,379,379,04/11/2023,Nayef Aguerd,GB1,0,0,0,0,90
4095176_388165,4095176,388165,1148,1148,04/11/2023,Yoane Wissa,GB1,0,0,0,0,89
4095176_391005,4095176,391005,1148,1148,04/11/2023,Mads Roerslev,GB1,0,0,0,0,11
4095176_413039,4095176,413039,1148,1148,04/11/2023,Bryan Mbeumo,GB1,0,0,0,0,90
4095176_415912,4095176,415912,379,379,04/11/2023,Konstantinos Mavropanos,GB1,1,0,0,0,90
4095176_421637,4095176,421637,1148,1148,04/11/2023,Frank Onyeka,GB1,0,0,0,1,90
4095176_442248,4095176,442248,1148,1148,04/11/2023,Ethan Pinnock,GB1,0,0,0,0,90
4095176_469050,4095176,469050,1148,1148,04/11/2023,Nathan Collins,GB1,0,0,1,0,90
4095176_543499,4095176,543499,379,379,04/11/2023,Mohammed Kudus,GB1,0,0,1,0,90
4095176_717411,4095176,717411,1148,1148,04/11/2023,Yegor Yarmolyuk,GB1,0,0,0,0,12
4095176_74810,4095176,74810,1148,1148,04/11/2023,Ben Mee,GB1,0,0,0,0,1
4095177_108354,4095177,108354,873,873,04/11/2023,Jordan Ayew,GB1,1,0,0,1,90
4095177_110864,4095177,110864,873,873,04/11/2023,Sam Johnstone,GB1,0,0,0,0,90
4095177_129078,4095177,129078,1132,1132,04/11/2023,Nathan Redmond,GB1,0,0,0,0,12
4095177_157506,4095177,157506,873,873,04/11/2023,Jeffrey Schlupp,GB1,0,0,1,0,70
4095177_195633,4095177,195633,1132,1132,04/11/2023,Charlie Taylor,GB1,0,0,0,0,90
4095177_207014,4095177,207014,873,873,04/11/2023,Will Hughes,GB1,0,0,0,0,90
4095177_260827,4095177,260827,873,873,04/11/2023,Joachim Andersen,GB1,1,0,0,0,90
4095177_262980,4095177,262980,873,873,04/11/2023,Jefferson Lerma,GB1,1,0,0,0,90
4095177_293281,4095177,293281,1132,1132,04/11/2023,Jacob Bruun Larsen,GB1,0,0,0,0,1
4095177_293569,4095177,293569,1132,1132,04/11/2023,Josh Brownhill,GB1,0,0,0,0,90
4095177_333014,4095177,333014,1132,1132,04/11/2023,Sander Berge,GB1,0,0,0,0,90
4095177_344152,4095177,344152,873,873,04/11/2023,Odsonne Edouard,GB1,1,0,0,0,86
4095177_381963,4095177,381963,1132,1132,04/11/2023,Mike Tr\351sor,GB1,0,0,0,0,4
4095177_392757,4095177,392757,873,873,04/11/2023,Marc Gu\351hi,GB1,1,0,0,0,90
4095177_401320,4095177,401320,1132,1132,04/11/2023,Dara O'Shea,GB1,0,0,0,0,90
4095177_403898,4095177,403898,1132,1132,04/11/2023,Jordan Beyer,GB1,0,0,0,0,86
4095177_468249,4095177,468249,1132,1132,04/11/2023,Vitinho,GB1,0,0,0,0,90
4095177_479999,4095177,479999,873,873,04/11/2023,Eberechi Eze,GB1,0,0,0,1,32
4095177_53360,4095177,53360,1132,1132,04/11/2023,Jay Rodr\355guez,GB1,0,0,0,0,90
4095177_538971,4095177,538971,873,873,04/11/2023,Naouirou Ahamada,GB1,0,0,0,0,20
4095177_543387,4095177,543387,873,873,04/11/2023,Cheick Doucour\351,GB1,0,0,0,0,58
4095177_548729,4095177,548729,1132,1132,04/11/2023,Zeki Amdouni,GB1,0,0,0,0,78
4095177_566799,4095177,566799,1132,1132,04/11/2023,James Trafford,GB1,0,0,0,0,90
4095177_578539,4095177,578539,873,873,04/11/2023,Chris Richards,GB1,0,0,0,0,4
4095177_730893,4095177,730893,873,873,04/11/2023,Tyrick Mitchell,GB1,0,0,1,0,90
4095177_743498,4095177,743498,1132,1132,04/11/2023,Wilson Odobert,GB1,0,0,0,0,12
4095177_745461,4095177,745461,1132,1132,04/11/2023,Luca Koleosho,GB1,0,0,0,0,78
4095177_85177,4095177,85177,873,873,04/11/2023,Nathaniel Clyne,GB1,0,0,0,0,20
4095177_89231,4095177,89231,1132,1132,04/11/2023,J\363hann Berg Gudmundsson,GB1,0,0,0,0,90
4095177_92572,4095177,92572,873,873,04/11/2023,Joel Ward,GB1,0,0,0,0,70
4095178_111195,4095178,111195,1237,1237,04/11/2023,Jo\353l Veltman,GB1,0,0,0,0,90
4095178_126665,4095178,126665,29,29,04/11/2023,Idrissa Gueye,GB1,1,0,0,0,90
4095178_127187,4095178,127187,29,29,04/11/2023,Abdoulaye Doucour\351,GB1,1,0,0,0,90
4095178_130164,4095178,130164,29,29,04/11/2023,Jordan Pickford,GB1,0,0,0,0,90
4095178_14086,4095178,14086,29,29,04/11/2023,Ashley Young,GB1,0,0,0,0,90
4095178_148153,4095178,148153,1237,1237,04/11/2023,Lewis Dunk,GB1,1,0,0,0,90
4095178_173504,4095178,173504,29,29,04/11/2023,James Tarkowski,GB1,1,0,0,0,90
4095178_191422,4095178,191422,1237,79,04/11/2023,Mahmoud Dahoud,GB1,0,0,0,0,22
4095178_306024,4095178,306024,29,29,04/11/2023,Dominic Calvert-Lewin,GB1,0,0,0,0,90
4095178_3333,4095178,3333,1237,1237,04/11/2023,James Milner,GB1,0,0,0,0,79
4095178_380350,4095178,380350,1237,1237,04/11/2023,Igor,GB1,0,0,0,0,1
4095178_404842,4095178,404842,29,29,04/11/2023,Vitaliy Mykolenko,GB1,0,0,1,0,90
4095178_423744,4095178,423744,1237,1237,04/11/2023,Billy Gilmour,GB1,1,0,0,0,68
4095178_424015,4095178,424015,29,29,04/11/2023,Nathan Patterson,GB1,0,0,0,0,1
4095178_43530,4095178,43530,1237,1237,04/11/2023,Adam Lallana,GB1,0,0,0,0,45
4095178_466810,4095178,466810,1237,1237,04/11/2023,Ansu Fati,GB1,0,0,0,0,22
4095178_504849,4095178,504849,1237,1237,04/11/2023,Kaoru Mitoma,GB1,0,0,0,0,90
4095178_505219,4095178,505219,29,29,04/11/2023,James Garner,GB1,0,0,0,0,90
4095178_565093,4095178,565093,1237,1237,04/11/2023,Bart Verbruggen,GB1,0,0,0,0,90
4095178_576314,4095178,576314,1237,1237,04/11/2023,Jan Paul van Hecke,GB1,0,0,0,0,90
4095178_584769,4095178,584769,29,29,04/11/2023,Dwight McNeil,GB1,0,0,0,0,90
4095178_595809,4095178,595809,29,29,04/11/2023,Beto,GB1,0,0,0,0,1
4095178_626724,4095178,626724,1237,1237,04/11/2023,Jo\343o Pedro,GB1,0,0,0,0,45
4095178_648046,4095178,648046,1237,1237,04/11/2023,Evan Ferguson,GB1,0,0,0,0,68
4095178_658536,4095178,658536,1237,1237,04/11/2023,Simon Adingra,GB1,0,0,0,0,90
4095178_661053,4095178,661053,29,29,04/11/2023,Jarrad Branthwaite,GB1,1,0,0,0,90
4095178_82873,4095178,82873,1237,1237,04/11/2023,Pascal Gro\337,GB1,0,0,0,0,90
4095178_983989,4095178,983989,1237,1237,04/11/2023,Facundo Buonanotte,GB1,0,0,0,0,11
4095179_123275,4095179,123275,931,931,04/11/2023,Tom Cairney,GB1,0,0,0,0,1
4095179_145466,4095179,145466,931,931,04/11/2023,Tim Ream,GB1,0,0,0,0,90
4095179_164770,4095179,164770,985,985,04/11/2023,Rapha\353l Varane,GB1,0,0,0,0,1
4095179_177907,4095179,177907,985,985,04/11/2023,Harry Maguire,GB1,0,0,0,0,90
4095179_182877,4095179,182877,985,985,04/11/2023,Anthony Martial,GB1,0,0,0,0,11
4095179_186186,4095179,186186,931,931,04/11/2023,Bobby De Cordova-Reid,GB1,0,0,0,0,9
4095179_203394,4095179,203394,931,931,04/11/2023,Andreas Pereira,GB1,1,0,0,0,81
4095179_206040,4095179,206040,931,931,04/11/2023,Ra\372l Jim\351nez,GB1,1,0,0,0,1
4095179_234509,4095179,234509,985,985,04/11/2023,Andr\351 Onana,GB1,0,0,0,0,90
4095179_240306,4095179,240306,985,985,04/11/2023,Bruno Fernandes,GB1,0,0,1,0,90
4095179_242631,4095179,242631,931,931,04/11/2023,Alex Iwobi,GB1,1,0,0,0,89
4095179_245056,4095179,245056,931,931,04/11/2023,Sa\u0161a Luki\u0107,GB1,0,0,0,0,14
4095179_257455,4095179,257455,931,931,04/11/2023,Jo\343o Palhinha,GB1,1,0,0,0,90
4095179_262226,4095179,262226,931,931,04/11/2023,Timothy Castagne,GB1,0,0,0,0,90
4095179_279455,4095179,279455,931,931,04/11/2023,Harry Wilson,GB1,1,0,0,0,90
4095179_315969,4095179,315969,985,985,04/11/2023,Scott McTominay,GB1,0,0,0,0,90
4095179_346483,4095179,346483,985,985,04/11/2023,Mason Mount,GB1,0,0,0,0,11
4095179_349701,4095179,349701,931,931,04/11/2023,Antonee Robinson,GB1,1,0,0,0,90
4095179_357147,4095179,357147,985,985,04/11/2023,Diogo Dalot,GB1,1,0,0,0,90
4095179_42412,4095179,42412,985,985,04/11/2023,Jonny Evans,GB1,0,0,0,0,90
4095179_461883,4095179,461883,931,931,04/11/2023,Calvin Bassey,GB1,0,0,0,0,90
4095179_477758,4095179,477758,985,985,04/11/2023,Aaron Wan-Bissaka,GB1,0,0,0,0,90
4095179_525287,4095179,525287,931,141,04/11/2023,Carlos Vin\355cius,GB1,0,0,0,0,14
4095179_52769,4095179,52769,931,931,04/11/2023,Willian,GB1,0,0,0,0,76
4095179_602105,4095179,602105,985,985,04/11/2023,Antony,GB1,0,0,0,0,63
4095179_610442,4095179,610442,985,985,04/11/2023,Rasmus H\370jlund,GB1,0,0,0,0,79
4095179_676318,4095179,676318,985,16795,04/11/2023,Facundo Pellistri,GB1,0,0,0,1,27
4095179_69633,4095179,69633,985,985,04/11/2023,Christian Eriksen,GB1,0,0,0,0,79
4095179_72476,4095179,72476,931,931,04/11/2023,Bernd Leno,GB1,0,0,0,0,90
4095179_735571,4095179,735571,931,931,04/11/2023,Rodrigo Muniz,GB1,0,0,0,0,76
4095179_811779,4095179,811779,985,985,04/11/2023,Alejandro Garnacho,GB1,1,0,0,0,90
4095181_177476,4095181,177476,281,281,04/11/2023,Nathan Ak\351,GB1,0,0,1,0,90
4095181_183293,4095181,183293,989,989,04/11/2023,Joe Rothwell,GB1,0,0,0,0,46
4095181_186590,4095181,186590,281,281,04/11/2023,John Stones,GB1,0,0,0,0,71
4095181_188077,4095181,188077,989,989,04/11/2023,Ryan Christie,GB1,0,0,0,0,90
4095181_238223,4095181,238223,281,281,04/11/2023,Ederson,GB1,0,0,0,0,90
4095181_241641,4095181,241641,281,281,04/11/2023,Bernardo Silva,GB1,0,0,2,0,85
4095181_258889,4095181,258889,989,989,04/11/2023,Dominic Solanke,GB1,0,0,0,0,85
4095181_284730,4095181,284730,281,281,04/11/2023,Manuel Akanji,GB1,0,0,1,0,90
4095181_303657,4095181,303657,989,989,04/11/2023,Andrei Radu,GB1,0,0,0,0,90
4095181_320411,4095181,320411,989,989,04/11/2023,Philip Billing,GB1,1,0,0,0,71
4095181_330659,4095181,330659,989,989,04/11/2023,Justin Kluivert,GB1,0,0,0,0,5
4095181_351749,4095181,351749,281,379,04/11/2023,Kalvin Phillips,GB1,0,0,0,0,19
4095181_357565,4095181,357565,281,281,04/11/2023,Rodri,GB1,0,0,0,1,71
4095181_399434,4095181,399434,989,989,04/11/2023,Marcus Tavernier,GB1,0,0,0,0,72
4095181_406635,4095181,406635,281,281,04/11/2023,Phil Foden,GB1,0,0,1,0,45
4095181_418560,4095181,418560,281,281,04/11/2023,Erling Haaland,GB1,0,0,0,0,45
4095181_469781,4095181,469781,989,989,04/11/2023,Marcos Senesi,GB1,0,0,0,0,45
4095181_471690,4095181,471690,989,989,04/11/2023,Max Aarons,GB1,0,0,0,1,90
4095181_480116,4095181,480116,989,989,04/11/2023,Lloyd Kelly,GB1,0,0,0,0,90
4095181_480987,4095181,480987,989,989,04/11/2023,Chris Mepham,GB1,0,0,0,0,45
4095181_486049,4095181,486049,281,281,04/11/2023,J\351r\351my Doku,GB1,0,0,1,4,90
4095181_512385,4095181,512385,989,989,04/11/2023,Luis Sinisterra,GB1,0,0,1,0,18
4095181_51471,4095181,51471,281,281,04/11/2023,Mateo Kovacic,GB1,0,0,0,0,90
4095181_576024,4095181,576024,281,281,04/11/2023,Juli\341n \301lvarez,GB1,0,0,0,0,71
4095181_583255,4095181,583255,989,989,04/11/2023,Antoine Semenyo,GB1,0,0,0,0,19
4095181_601883,4095181,601883,281,281,04/11/2023,Matheus Nunes,GB1,0,0,0,0,19
4095181_659089,4095181,659089,989,989,04/11/2023,Ilya Zabarnyi,GB1,0,0,0,0,90
4095181_661207,4095181,661207,281,281,04/11/2023,Oscar Bobb,GB1,0,0,0,1,5
4095181_701057,4095181,701057,281,281,04/11/2023,Rico Lewis,GB1,0,0,0,0,19
4095181_730861,4095181,730861,989,989,04/11/2023,Milos Kerkez,GB1,0,0,0,0,90
4095181_855256,4095181,855256,989,989,04/11/2023,Alex Scott,GB1,0,0,0,0,44
4095181_95424,4095181,95424,281,281,04/11/2023,Kyle Walker,GB1,0,0,0,0,90
4095182_102017,4095182,102017,11,11,04/11/2023,Jorginho,GB1,0,0,0,0,79
4095182_123682,4095182,123682,762,762,04/11/2023,Callum Wilson,GB1,0,0,0,0,62
4095182_134270,4095182,134270,762,762,04/11/2023,Dan Burn,GB1,0,0,0,0,45
4095182_135343,4095182,135343,762,762,04/11/2023,Fabian Sch\344r,GB1,1,0,0,0,90
4095182_144028,4095182,144028,11,11,04/11/2023,Leandro Trossard,GB1,0,0,0,0,11
4095182_183318,4095182,183318,762,762,04/11/2023,Jamaal Lascelles,GB1,0,0,0,0,90
4095182_192080,4095182,192080,762,762,04/11/2023,Nick Pope,GB1,0,0,0,0,90
4095182_199527,4095182,199527,762,762,04/11/2023,Jacob Murphy,GB1,0,0,0,0,16
4095182_203853,4095182,203853,11,11,04/11/2023,Oleksandr Zinchenko,GB1,0,0,0,0,17
4095182_262749,4095182,262749,11,11,04/11/2023,David Raya,GB1,0,0,0,0,90
4095182_272999,4095182,272999,762,762,04/11/2023,Miguel Almir\363n,GB1,0,0,0,0,63
4095182_309400,4095182,309400,11,11,04/11/2023,Kai Havertz,GB1,1,0,0,0,90
4095182_331560,4095182,331560,11,11,04/11/2023,Takehiro Tomiyasu,GB1,0,0,0,0,90
4095182_333241,4095182,333241,762,762,04/11/2023,Joelinton,GB1,0,0,0,1,90
4095182_335721,4095182,335721,11,11,04/11/2023,Ben White,GB1,0,0,0,0,73
4095182_340324,4095182,340324,11,11,04/11/2023,Eddie Nketiah,GB1,0,0,0,0,79
4095182_340329,4095182,340329,762,762,04/11/2023,Joe Willock,GB1,0,0,0,0,28
4095182_346707,4095182,346707,762,762,04/11/2023,Sean Longstaff,GB1,1,0,0,0,90
4095182_357662,4095182,357662,11,11,04/11/2023,Declan Rice,GB1,0,0,0,0,90
4095182_433177,4095182,433177,11,11,04/11/2023,Bukayo Saka,GB1,0,0,0,0,90
4095182_435338,4095182,435338,11,11,04/11/2023,Gabriel Magalh\343es,GB1,0,0,0,0,90
4095182_495666,4095182,495666,11,11,04/11/2023,William Saliba,GB1,0,0,0,0,90
4095182_503733,4095182,503733,762,762,04/11/2023,Anthony Gordon,GB1,1,0,1,0,90
4095182_503981,4095182,503981,762,762,04/11/2023,Tino Livramento,GB1,1,0,0,0,45
4095182_520624,4095182,520624,762,762,04/11/2023,Bruno Guimar\343es,GB1,1,0,0,0,90
4095182_537598,4095182,537598,11,11,04/11/2023,F\341bio Vieira,GB1,0,0,0,0,11
4095182_655488,4095182,655488,11,11,04/11/2023,Gabriel Martinelli,GB1,0,0,0,0,90
4095182_92469,4095182,92469,762,762,04/11/2023,Matt Ritchie,GB1,0,0,0,0,11
4095182_95810,4095182,95810,762,762,04/11/2023,Kieran Trippier,GB1,0,0,0,0,90
4095184_121477,4095184,121477,543,543,04/11/2023,Craig Dawson,GB1,1,0,0,0,90
4095184_128909,4095184,128909,350,350,04/11/2023,Jack Robinson,GB1,0,0,0,0,90
4095184_146690,4095184,146690,350,350,04/11/2023,George Baldock,GB1,1,0,0,0,90
4095184_170934,4095184,170934,543,543,04/11/2023,Mario Lemina,GB1,0,0,0,0,90
4095184_218087,4095184,218087,350,350,04/11/2023,Ben Osborn,GB1,0,0,0,0,1
4095184_231572,4095184,231572,543,543,04/11/2023,N\351lson Semedo,GB1,0,0,0,0,90
4095184_249994,4095184,249994,543,543,04/11/2023,Jos\351 S\341,GB1,0,0,0,0,90
4095184_292246,4095184,292246,543,543,04/11/2023,Hee-chan Hwang,GB1,0,0,0,1,90
4095184_322985,4095184,322985,350,350,04/11/2023,Gustavo Hamer,GB1,1,0,0,0,90
4095184_369567,4095184,369567,543,24,04/11/2023,Sasa Kalajdzic,GB1,0,0,0,0,61
4095184_389253,4095184,389253,350,350,04/11/2023,Auston Trusty,GB1,0,0,0,0,90
4095184_406560,4095184,406560,350,350,04/11/2023,Rhian Brewster,GB1,0,0,0,0,45
4095184_450050,4095184,450050,543,543,04/11/2023,Jean-Ricner Bellegarde,GB1,0,0,1,0,29
4095184_465717,4095184,465717,350,350,04/11/2023,Jayden Bogle,GB1,0,0,0,0,90
4095184_505653,4095184,505653,543,124,04/11/2023,F\341bio Silva,GB1,1,0,0,0,9
4095184_517894,4095184,517894,543,543,04/11/2023,Matheus Cunha,GB1,0,0,0,0,90
4095184_525247,4095184,525247,543,543,04/11/2023,Max Kilman,GB1,0,0,0,0,90
4095184_533662,4095184,533662,350,350,04/11/2023,Cameron Archer,GB1,0,0,1,0,90
4095184_578391,4095184,578391,543,543,04/11/2023,Rayan A\357t-Nouri,GB1,0,0,0,0,90
4095184_583199,4095184,583199,350,281,04/11/2023,James McAtee,GB1,0,0,0,1,45
4095184_606718,4095184,606718,543,543,04/11/2023,Toti,GB1,0,0,0,0,81
4095184_61697,4095184,61697,350,350,04/11/2023,Wes Foderingham,GB1,0,0,0,0,90
4095184_649020,4095184,649020,543,543,04/11/2023,Boubacar Traor\351,GB1,0,0,0,0,20
4095184_663581,4095184,663581,350,350,04/11/2023,Vini Souza,GB1,0,0,0,0,90
4095184_73547,4095184,73547,350,350,04/11/2023,Oliver Norwood,GB1,0,0,1,0,90
4095180_105470,4095180,105470,31,31,05/11/2023,Alisson,GB1,0,0,0,0,90
4095180_131978,4095180,131978,1031,1031,05/11/2023,Ross Barkley,GB1,0,0,0,0,90
4095180_139208,4095180,139208,31,31,05/11/2023,Virgil van Dijk,GB1,0,0,0,0,90
4095180_148455,4095180,148455,31,31,05/11/2023,Mohamed Salah,GB1,0,0,0,0,90
4095180_207742,4095180,207742,1031,1031,05/11/2023,Tom Lockyer,GB1,0,0,0,0,90
4095180_246963,4095180,246963,1031,1031,05/11/2023,Carlton Morris,GB1,0,0,0,0,75
4095180_256178,4095180,256178,31,31,05/11/2023,Joe Gomez,GB1,0,0,0,0,67
4095180_314353,4095180,314353,31,31,05/11/2023,Trent Alexander-Arnold,GB1,0,0,0,0,90
4095180_319900,4095180,319900,1031,1031,05/11/2023,Elijah Adebayo,GB1,0,0,0,0,15
4095180_324882,4095180,324882,1031,1031,05/11/2023,Marvelous Nakamba,GB1,1,0,0,0,90
4095180_338070,4095180,338070,31,31,05/11/2023,Konstantinos Tsimikas,GB1,0,0,0,0,23
4095180_340950,4095180,340950,31,31,05/11/2023,Diogo Jota,GB1,0,0,0,0,66
4095180_344830,4095180,344830,1031,1031,05/11/2023,Tahith Chong,GB1,0,0,1,0,29
4095180_357119,4095180,357119,31,31,05/11/2023,Ibrahima Konat\351,GB1,0,0,0,0,90
4095180_364409,4095180,364409,1031,1031,05/11/2023,Gabriel Osho,GB1,0,0,0,0,90
4095180_392591,4095180,392591,1031,1031,05/11/2023,Chiedozie Ogbene,GB1,0,0,0,0,79
4095180_434675,4095180,434675,31,31,05/11/2023,Cody Gakpo,GB1,0,0,0,0,24
4095180_451276,4095180,451276,31,31,05/11/2023,Dominik Szoboszlai,GB1,0,0,0,0,66
4095180_469958,4095180,469958,1031,1031,05/11/2023,Jacob Brown,GB1,0,0,0,0,11
4095180_478573,4095180,478573,31,31,05/11/2023,Ryan Gravenberch,GB1,0,0,0,0,83
